Sep 27, 2018 10:50:15 PM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Sep 27, 2018 10:50:16 PM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Sep 27, 2018 10:50:16 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock C:\Users\My T430\Desktop\apache-karaf-4.2.1\lock
Sep 27, 2018 10:50:16 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Sep 27, 2018 10:50:16 PM org.apache.karaf.main.Main$KarafLockCallback lockAcquired
INFO: Lock acquired. Setting startlevel to 100
2018-09-27T22:50:21,542 | INFO  | features-3-thread-1 | CommandExtension                 | 35 - org.apache.karaf.shell.core - 4.2.1 | Registering commands for bundle org.apache.karaf.config.core/4.2.1
2018-09-27T22:50:21,595 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.karaf.jaas.config/4.2.1
2018-09-27T22:50:21,627 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.karaf.management.server/4.2.1
2018-09-27T22:50:21,636 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.aries.jmx.whiteboard/1.2.0
2018-09-27T22:50:21,645 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.karaf.features.command/4.2.1
2018-09-27T22:50:21,693 | INFO  | features-3-thread-1 | CommandExtension                 | 35 - org.apache.karaf.shell.core - 4.2.1 | Registering commands for bundle org.apache.karaf.features.command/4.2.1
2018-09-27T22:50:21,696 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.karaf.system.core/4.2.1
2018-09-27T22:50:21,728 | INFO  | features-3-thread-1 | CommandExtension                 | 35 - org.apache.karaf.shell.core - 4.2.1 | Registering commands for bundle org.apache.karaf.system.core/4.2.1
2018-09-27T22:50:21,730 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.karaf.bundle.core/4.2.1
2018-09-27T22:50:21,908 | INFO  | features-3-thread-1 | CommandExtension                 | 35 - org.apache.karaf.shell.core - 4.2.1 | Registering commands for bundle org.apache.karaf.bundle.core/4.2.1
2018-09-27T22:50:21,938 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.servicemix.bundles.not-yet-commons-ssl/0.3.11.1
2018-09-27T22:50:21,947 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.karaf.jaas.modules/4.2.1
2018-09-27T22:50:21,969 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.sshd.core/1.7.0
2018-09-27T22:50:21,970 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.karaf.shell.ssh/4.2.1
2018-09-27T22:50:22,089 | INFO  | features-3-thread-1 | CommandExtension                 | 35 - org.apache.karaf.shell.core - 4.2.1 | Command registration delayed for bundle org.apache.karaf.shell.ssh/4.2.1. Missing dependencies: [org.apache.sshd.server.SshServer]
2018-09-27T22:50:22,090 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.aries.jmx.api/1.1.5
2018-09-27T22:50:22,091 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.aries.jmx.core/1.1.8
2018-09-27T22:50:22,101 | INFO  | features-3-thread-1 | core                             | 14 - org.apache.aries.jmx.core - 1.1.8 | Starting JMX OSGi agent
2018-09-27T22:50:22,261 | INFO  | features-3-thread-1 | core                             | 14 - org.apache.aries.jmx.core - 1.1.8 | Registering MBean with ObjectName [osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=637766e6-00f6-455c-8c93-a312bfaec6f1] for service with service.id [13]
2018-09-27T22:50:22,268 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.1 |   org.apache.karaf.instance.core/4.2.1
2018-09-27T22:50:22,378 | INFO  | features-3-thread-1 | CommandExtension                 | 35 - org.apache.karaf.shell.core - 4.2.1 | Registering commands for bundle org.apache.karaf.instance.core/4.2.1
